,bib,id,name,q_rank,q_speed,q_split1,q_split2,q_split3,q_split4,q_split5,q_start,q_start_rev,q_status,uci,q_points,r_points,rank,speed,split1,split2,split3,split4,split5,start,start_rev,status,points,qr_diff,q_split1_rank,q_split1_vs_best,q_split1_vs_winner,q_split2_rank,q_split2_vs_best,q_split2_vs_winner,q_split2_sector,q_split2_sector_rank,q_split2_sector_vs_best,q_split2_sector_vs_winner,q_split3_rank,q_split3_vs_best,q_split3_vs_winner,q_split3_sector,q_split3_sector_rank,q_split3_sector_vs_best,q_split3_sector_vs_winner,q_split4_rank,q_split4_vs_best,q_split4_vs_winner,q_split4_sector,q_split4_sector_rank,q_split4_sector_vs_best,q_split4_sector_vs_winner,q_split5_rank,q_split5_vs_best,q_split5_vs_winner,q_split5_sector,q_split5_sector_rank,q_split5_sector_vs_best,q_split5_sector_vs_winner,split1_rank,split1_vs_best,split1_vs_winner,split2_rank,split2_vs_best,split2_vs_winner,split2_sector,split2_sector_rank,split2_sector_vs_best,split2_sector_vs_winner,split3_rank,split3_vs_best,split3_vs_winner,split3_sector,split3_sector_rank,split3_sector_vs_best,split3_sector_vs_winner,split4_rank,split4_vs_best,split4_vs_winner,split4_sector,split4_sector_rank,split4_sector_vs_best,split4_sector_vs_winner,split5_rank,split5_vs_best,split5_vs_winner,split5_sector,split5_sector_rank,split5_sector_vs_best,split5_sector_vs_winner,speed_ms,speed_ms_vs_best,speed_rank,q_speed_rank,BirthDate,CategoryCode,FamilyName,GivenName,Id,Nation,Outfit,PrintName,Protected,RaceId,RaceNr,ScoreboardName,StartOrder,StartTime,UciCode,UciRank,UciRiderId,UciTeamCode,UciTeamId,UciTeamName,WorldCupRank,Age
10,11,2011,CAPPELLARI Carina,14,47.68,60.591,107.319,153.91,209.215,246.447,11,24,Finished,10006911535,,45.0,11.0,37.23,57.256,99.862,144.935,196.504,232.375,2.0,14.0,Finished,45.0,-14.072000000000003,18.0,5.864000000000004,5.7280000000000015,17.0,12.114000000000004,10.998000000000005,46.728,13.0,6.25,5.270000000000003,17.0,15.079000000000008,14.103000000000009,46.590999999999994,18.0,3.8119999999999834,3.105000000000004,14.0,22.325000000000017,20.857,55.30500000000001,14.0,7.246000000000009,6.753999999999991,14.0,26.13300000000001,23.72,37.232,13.0,3.8079999999999927,2.8629999999999995,14.0,4.542999999999999,4.542999999999999,12.0,6.463999999999999,6.463999999999999,42.605999999999995,11.0,2.350999999999999,1.9209999999999994,12.0,8.75399999999999,8.75399999999999,45.07300000000001,13.0,3.0390000000000015,2.289999999999992,11.0,13.143999999999977,13.143999999999977,51.56899999999999,11.0,4.389999999999986,4.389999999999986,11.0,16.293000000000006,16.293000000000006,35.87100000000001,12.0,3.75,3.1490000000000293,10.341666666666667,0.43333333333333357,3.0,13.0,1991-11-06T00:00:00,WE,CAPPELLARI,Carina,1196298715793644,SUI,,CAPPELLARI Carina,False,0,11,CAPPELLARI C,11,48900000,SUI19911106,11,10006911535,NSR,2039,NS-BIKES FACTORY RACING,11,26
11,8,2008,SALAZAR Mariana,12,49.82,58.435,105.557,150.051,204.766,241.01,8,27,Finished,10007687838,,35.0,12.0,36.24,55.946,99.513,144.371,198.198,234.713,5.0,11.0,Finished,35.0,-6.296999999999997,11.0,3.7080000000000055,3.5720000000000027,12.0,10.352000000000004,9.236000000000004,47.122,16.0,6.643999999999998,5.6640000000000015,12.0,11.219999999999999,10.244,44.493999999999986,6.0,1.714999999999975,1.0079999999999956,12.0,17.876000000000005,16.407999999999987,54.715,13.0,6.656000000000006,6.163999999999987,12.0,20.695999999999998,18.282999999999987,36.244,9.0,2.819999999999993,1.875,9.0,3.232999999999997,3.232999999999997,11.0,6.115000000000009,6.115000000000009,43.56700000000001,13.0,3.312000000000012,2.882000000000012,11.0,8.189999999999998,8.189999999999998,44.858000000000004,12.0,2.823999999999998,2.0749999999999886,12.0,14.837999999999994,14.837999999999994,53.827,14.0,6.647999999999996,6.647999999999996,12.0,18.631,18.631,36.514999999999986,14.0,4.393999999999977,3.7930000000000064,10.066666666666668,0.7083333333333321,7.0,7.0,1994-05-06T00:00:00,WE,SALAZAR,Mariana,1196298715793641,ESA,,SALAZAR Mariana,False,0,8,SALAZAR M,8,48810000,ESA19940506,13,10007687838,DOR,1867,DORVAL AM NICOLAI,8,24
12,16,2016,WIDMANN Veronika,13,50.12,59.686,106.637,152.392,206.279,245.074,15,20,Finished,10007423312,,25.0,13.0,38.79,56.738,100.638,145.843,199.248,235.896,3.0,13.0,Finished,25.0,-9.178000000000026,15.0,4.959000000000003,4.823,15.0,11.432000000000002,10.316000000000003,46.951,15.0,6.472999999999999,5.493000000000002,13.0,13.561000000000007,12.585000000000008,45.754999999999995,12.0,2.975999999999985,2.2690000000000055,13.0,19.38900000000001,17.920999999999992,53.887,12.0,5.828000000000003,5.335999999999984,13.0,24.76000000000002,22.34700000000001,38.795000000000016,19.0,5.371000000000009,4.426000000000016,12.0,4.024999999999999,4.024999999999999,13.0,7.240000000000009,7.240000000000009,43.900000000000006,14.0,3.6450000000000102,3.2150000000000105,13.0,9.661999999999978,9.661999999999978,45.204999999999984,14.0,3.170999999999978,2.4219999999999686,13.0,15.887999999999977,15.887999999999977,53.405,13.0,6.225999999999999,6.225999999999999,13.0,19.813999999999993,19.813999999999993,36.647999999999996,15.0,4.526999999999987,3.926000000000016,10.775,0.0,1.0,6.0,1993-03-08T00:00:00,WE,WIDMANN,Veronika,1196298715793648,ITA,NCh,WIDMANN Veronika,False,0,16,WIDMANN V,15,49020000,ITA19930308,10,10007423312,FPF,2238,FS PATROL FUNN,16,25
13,14,2014,VERBEECK Vaea,11,48.51,58.498,103.804,148.879,201.802,237.163,14,21,Finished,10006526969,,15.0,14.0,35.36,56.339,107.535,151.76,202.642,236.501,4.0,12.0,Finished,15.0,-0.6620000000000061,12.0,3.771000000000001,3.634999999999998,11.0,8.599000000000004,7.483000000000004,45.306000000000004,11.0,4.828000000000003,3.848000000000006,11.0,10.048000000000002,9.072000000000003,45.07499999999999,10.0,2.295999999999978,1.5889999999999986,11.0,14.912000000000006,13.443999999999988,52.923,11.0,4.864000000000004,4.371999999999986,11.0,16.849000000000018,14.436000000000007,35.36100000000002,5.0,1.9370000000000118,0.9920000000000186,11.0,3.6259999999999977,3.6259999999999977,15.0,14.137,14.137,51.196,15.0,10.941000000000003,10.511000000000003,15.0,15.57899999999998,15.57899999999998,44.224999999999994,7.0,2.1909999999999883,1.4419999999999789,14.0,19.281999999999982,19.281999999999982,50.882000000000005,10.0,3.703000000000003,3.703000000000003,14.0,20.41900000000001,20.41900000000001,33.85900000000001,7.0,1.7379999999999995,1.1370000000000289,9.822222222222223,0.9527777777777775,11.0,11.0,1990-11-25T00:00:00,WE,VERBEECK,Vaea,1196298715793647,CAN,,VERBEECK Vaea,False,0,14,VERBEECK V,14,48990000,CAN19901125,24,10006526969,,0,,14,27
14,13,2013,RUBESAM Sandra,15,46.9,60.115,105.679,152.86,209.818,247.229,13,22,Finished,10005570511,,5.0,15.0,37.41,59.024,102.092,148.395,202.921,238.909,1.0,15.0,Finished,5.0,-8.320000000000022,16.0,5.388000000000005,5.2520000000000024,14.0,10.474000000000004,9.358000000000004,45.564,12.0,5.0859999999999985,4.106000000000002,14.0,14.029000000000025,13.053000000000026,47.18100000000001,21.0,4.402000000000001,3.6950000000000216,15.0,22.928000000000026,21.460000000000008,56.958,17.0,8.899000000000001,8.406999999999982,15.0,26.91500000000002,24.50200000000001,37.411,14.0,3.9869999999999948,3.0420000000000016,15.0,6.311,6.311,14.0,8.694000000000003,8.694000000000003,43.068,12.0,2.8130000000000024,2.3830000000000027,14.0,12.213999999999999,12.213999999999999,46.30300000000001,15.0,4.2690000000000055,3.519999999999996,15.0,19.56099999999998,19.56099999999998,54.52599999999998,15.0,7.34699999999998,7.34699999999998,15.0,22.826999999999998,22.826999999999998,35.988,13.0,3.8669999999999902,3.2660000000000196,10.391666666666666,0.38333333333333464,2.0,14.0,1988-02-10T00:00:00,WE,RUBESAM,Sandra,1196298715793646,GER,NCh,RUBESAM Sandra,False,0,13,RUBESAM S,13,48960000,GER19880210,18,10005570511,,0,,13,30
15,20,2020,RUTZ Lea Salome,16,,58.629,106.689,152.964,210.355,249.755,19,16,Finished,10010012000,,,,,,,,,,,,,0.0,,13.0,3.902000000000001,3.7659999999999982,16.0,11.483999999999995,10.367999999999995,48.059999999999995,19.0,7.581999999999994,6.601999999999997,15.0,14.13300000000001,13.15700000000001,46.275000000000006,16.0,3.495999999999995,2.7890000000000157,16.0,23.465000000000003,21.996999999999986,57.39099999999999,19.0,9.331999999999994,8.839999999999975,16.0,29.441000000000003,27.02799999999999,39.400000000000006,24.0,5.975999999999999,5.031000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-01-25T00:00:00,WE,RUTZ,Lea Salome,1196298715793652,SUI,NCh,RUTZ Lea Salome,False,0,20,RUTZ L,19,49140000,SUI19950125,20,10010012000,,0,,0,23
16,25,2025,WECHSELBERGER Simone,17,,60.537,108.284,155.364,211.266,250.018,23,12,Finished,10010670384,,,,,,,,,,,,,0.0,,17.0,5.810000000000002,5.6739999999999995,18.0,13.079000000000008,11.963000000000008,47.74700000000001,17.0,7.2690000000000055,6.289000000000009,18.0,16.533000000000015,15.557000000000016,47.08,20.0,4.300999999999988,3.5940000000000083,17.0,24.376000000000005,22.907999999999987,55.90199999999999,15.0,7.842999999999989,7.350999999999971,17.0,29.704000000000008,27.290999999999997,38.75200000000001,18.0,5.328000000000003,4.38300000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-06-07T00:00:00,WE,WECHSELBERGER,Simone,1196298715793656,AUT,,WECHSELBERGER Simone,False,0,25,WECHSELBERGE,23,49260000,AUT19910607,47,10010670384,MSR,1009,MS MONDRAKER TEAM,0,27
17,19,2019,NOGUEIRA Camila,18,,61.596,109.937,157.001,213.06,250.292,18,17,Finished,10008589635,,,,,,,,,,,,,0.0,,22.0,6.869,6.732999999999997,20.0,14.732,13.616,48.341,20.0,7.8629999999999995,6.883000000000003,19.0,18.170000000000016,17.194000000000017,47.06400000000001,19.0,4.284999999999997,3.578000000000017,19.0,26.170000000000016,24.701999999999998,56.059,16.0,8.0,7.507999999999981,18.0,29.97800000000001,27.564999999999998,37.232,13.0,3.8079999999999927,2.8629999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-09-29T00:00:00,WE,NOGUEIRA,Camila,1196298715793651,ARG,,NOGUEIRA Camila,False,0,19,NOGUEIRA C,18,49110000,ARG19930929,17,10008589635,,0,,19,24
18,27,2027,RONNING Frida Helena,19,,58.721,105.597,153.622,212.408,250.64,25,10,Finished,10008084326,,,,,,,,,,,,,0.0,,14.0,3.9939999999999998,3.857999999999997,13.0,10.391999999999996,9.275999999999996,46.876,14.0,6.397999999999996,5.417999999999999,16.0,14.791000000000025,13.815000000000026,48.02500000000002,24.0,5.246000000000009,4.53900000000003,18.0,25.518,24.049999999999983,58.78599999999997,21.0,10.726999999999975,10.234999999999957,19.0,30.325999999999993,27.912999999999982,38.232,16.0,4.807999999999993,3.8629999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-07-09T00:00:00,WE,RONNING,Frida Helena,1196298715793658,NOR,,RONNING Frida Helena,False,0,27,RONNING F,25,49320000,NOR19950709,61,10008084326,,0,,0,22
19,21,2021,SCHWEMMER Kim,20,,61.266,109.686,157.441,215.09,253.478,20,15,Finished,10007401686,,,,,,,,,,,,,0.0,,19.0,6.5390000000000015,6.402999999999999,19.0,14.481000000000009,13.365000000000009,48.42000000000001,21.0,7.942000000000007,6.96200000000001,20.0,18.610000000000014,17.634000000000015,47.754999999999995,23.0,4.975999999999985,4.2690000000000055,21.0,28.200000000000017,26.732,57.649,20.0,9.590000000000003,9.097999999999985,20.0,33.164000000000016,30.751000000000005,38.388000000000005,17.0,4.963999999999999,4.0190000000000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-08-01T00:00:00,WE,SCHWEMMER,Kim,1196298715793653,GER,,SCHWEMMER Kim,False,0,21,SCHWEMMER K,20,49170000,GER19930801,25,10007401686,,0,,0,24
